workload,category,window,window_index,winner,difference,gmc_confidence,wam_confidence,gmc_accuracy,wam_accuracy,context_reuse_depth16,context_entropy_depth1,context_entropy_depth16,entropy_reduction,h1_oracle_accuracy,h8_oracle_accuracy,h16_oracle_accuracy,h32_oracle_accuracy,stride_stability,delta_entropy,sequential_fraction,unique_lines,mean_reuse_distance,median_reuse_distance,gmc_late_prefetch_rate,wam_late_prefetch_rate,gmc_prefetch_precision,wam_prefetch_precision,gmc_coverage,wam_coverage,gmc_cache_pollution,wam_cache_pollution,gmc_bandwidth_bytes,wam_bandwidth_bytes
hash_table_size65536_seed0_loads,hash,500,2,GMC-style,-0.0011770024075432595,0.1045,0.25616666666666665,0.0,0.0,0.002,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006012024048096192,439.0,386.19407008086256,1,0.0,0.0,0.0,0.0,0.054,0.21,0,0,216,840
hash_table_size65536_seed0_loads,hash,1000,0,GMC-style,-0.0012669512619775114,0.08825,0.2685595238095238,0.0,0.0,0.001,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.007007007007007007,881.0,477.0403397027601,1,0.0,0.0,0.0,0.0,0.05,0.211,0,3,400,1688
hash_table_size65536_seed0_loads,hash,1000,1,GMC-style,-1.531745151983621e-05,0.104,0.26766666666666666,0.0,0.0,0.001,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006006006006006006,864.0,443.097510373444,1.0,0.0,0.0,0.0,0.0049504950495049506,0.054,0.202,0,5,432,1616
hash_table_size65536_seed0_loads,hash,1000,2,WAM,0.000911898546293588,0.1035,0.25433333333333336,0.0,0.0,0.001,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006006006006006006,863.0,459.0081300813008,1.0,0.0,0.0,0.0,0.009433962264150943,0.055,0.212,1,3,440,1696
hash_table_size65536_seed1_loads,hash,100,0,GMC-style,-0.0008754008289411086,0.085,0.23,0.0,0.0,0.01,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.030303030303030304,91.0,329.0431654676259,1.0,0.0,0.0,0.0,0.0,0.05,0.17,0,0,40,136
hash_table_size65536_seed1_loads,hash,100,1,GMC-style,-0.0007705343111863439,0.125,0.30333333333333334,0.0,0.0,0.01,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.0,86.0,313.0996441281139,1,0.0,0.0,0.0,0.0,0.06,0.16,0,0,48,128
hash_table_size65536_seed1_loads,hash,100,2,GMC-style,-0.0011083400687327272,0.035,0.2125,0.0,0.0,0.01,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.0,96.0,330.80727272727273,1,0.0,0.0,0.0,0.0,0.02,0.18,0,0,16,144
hash_table_size65536_seed1_loads,hash,500,0,GMC-style,-0.0010671122695564694,0.064,0.22678571428571428,0.0,0.0,0.002,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.01002004008016032,460.0,392.7690058479532,1.0,0.0,0.0,0.0,0.0,0.044,0.192,0,1,176,768
hash_table_size65536_seed1_loads,hash,500,1,WAM,0.0011998242045520024,0.1,0.239,0.0,0.0,0.002,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006012024048096192,437.0,378.8119891008174,1,0.0,0.0,0.0,0.010752688172043012,0.052,0.186,0,3,208,744
hash_table_size65536_seed1_loads,hash,500,2,GMC-style,-0.0011770024075432595,0.1045,0.25616666666666665,0.0,0.0,0.002,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006012024048096192,439.0,386.19407008086256,1,0.0,0.0,0.0,0.0,0.054,0.21,0,0,216,840
hash_table_size65536_seed1_loads,hash,1000,0,GMC-style,-0.0012669512619775114,0.08825,0.2685595238095238,0.0,0.0,0.001,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.007007007007007007,881.0,477.0403397027601,1,0.0,0.0,0.0,0.0,0.05,0.211,0,3,400,1688
hash_table_size65536_seed1_loads,hash,1000,1,GMC-style,-1.531745151983621e-05,0.104,0.26766666666666666,0.0,0.0,0.001,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006006006006006006,864.0,443.097510373444,1.0,0.0,0.0,0.0,0.0049504950495049506,0.054,0.202,0,5,432,1616
hash_table_size65536_seed1_loads,hash,1000,2,WAM,0.000911898546293588,0.1035,0.25433333333333336,0.0,0.0,0.001,0.1615992858481961,0.0,0.1615992858481961,0.0,0.0,0.0,0.0,0.0720360180090045,10.370921445510728,0.006006006006006006,863.0,459.0081300813008,1.0,0.0,0.0,0.0,0.009433962264150943,0.055,0.212,1,3,440,1696
hash_table_size65536_seed2_loads,hash,100,0,GMC-style,-0.0016221796195251548,0.0,0.33,0.0,0.0,0.01,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.0,90.0,274.0285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.22,0,0,0,176
hash_table_size65536_seed2_loads,hash,100,1,GMC-style,-0.0009902390720045728,0.0,0.21,0.0,0.0,0.01,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.0,94.0,276.9014598540146,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0,0,0,112
hash_table_size65536_seed2_loads,hash,100,2,GMC-style,-0.0011675422175819739,0.01,0.18583333333333332,0.0,0.0,0.01,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.010101010101010102,91.0,284.2043010752688,1,0.0,0.0,0.0,0.0,0.01,0.17,0,0,8,136
hash_table_size65536_seed2_loads,hash,500,0,WAM,0.0006116390434562913,0.0,0.24063333333333334,0.0,0.0,0.002,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.002004008016032064,445.0,315.8813559322034,1.0,0.0,0.0,0.0,0.010309278350515464,0.0,0.194,0,1,0,776
hash_table_size65536_seed2_loads,hash,500,1,WAM,0.0007635134082304429,0.0,0.27915,0.0,0.0,0.002,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.0,425.0,344.59842519685037,1,0.0,0.0,0.0,0.010309278350515464,0.0,0.194,0,1,0,776
hash_table_size65536_seed2_loads,hash,500,2,GMC-style,-0.0014418431497074113,0.002,0.21466666666666667,0.0,0.0,0.002,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.008016032064128256,446.0,350.65,1.0,0.0,0.0,0.0,0.0,0.002,0.196,0,1,8,784
hash_table_size65536_seed2_loads,hash,1000,0,GMC-style,-0.0004767201635150764,0.001,0.25815,0.0,0.0,0.001,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.004004004004004004,874.0,392.11496746203903,1,0.0,0.0,0.0,0.0049504950495049506,0.001,0.202,0,6,8,1616
hash_table_size65536_seed2_loads,hash,1000,1,GMC-style,-0.00035426582057185296,0.002,0.24565833333333334,0.0,0.0,0.001,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.004004004004004004,858.0,415.5,1.0,0.0,0.0,0.0,0.005376344086021506,0.002,0.186,0,2,16,1488
hash_table_size65536_seed2_loads,hash,1000,2,GMC-style,-0.000443445416455468,0.001,0.24994444444444444,0.0,0.0,0.001,0.16566837418708566,0.0,0.16566837418708566,0.0,0.0,0.0,0.0,0.07703851925962982,10.334695234345594,0.01001001001001001,865.0,451.76482617586913,1,0.0,0.0,0.0,0.004878048780487805,0.001,0.205,0,3,8,1640
hash_table_size65536_seed3_loads,hash,100,0,GMC-style,-0.001065388120426114,0.01,0.185,0.0,0.0,0.01,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.0,100.0,287.54,1.0,0.0,0.0,0.0,0.0,0.01,0.17,0,0,8,136
hash_table_size65536_seed3_loads,hash,100,1,GMC-style,-0.000884172239451364,0.024999999999999998,0.29833333333333334,0.0,0.0,0.01,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.0,90.0,252.09150326797385,1.0,0.0,0.0,0.0,0.0,0.1,0.22,0,0,80,176
hash_table_size65536_seed3_loads,hash,100,2,GMC-style,-0.0010008455025480867,0.03666666666666667,0.25166666666666665,0.0,0.0,0.01,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.0,86.0,249.25242718446603,1,0.0,0.0,0.0,0.0,0.1,0.23,0,0,80,184
hash_table_size65536_seed3_loads,hash,500,0,GMC-style,-0.0012373885997876144,0.021666666666666664,0.2709666666666667,0.0,0.0,0.002,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.002004008016032064,455.0,354.2696335078534,1.0,0.0,0.0,0.0,0.0,0.062,0.232,0,1,248,928
hash_table_size65536_seed3_loads,hash,500,1,GMC-style,-0.0008923025468577928,0.028999999999999998,0.2646857142857143,0.0,0.0,0.002,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.014028056112224449,438.0,301.3007712082262,1,0.0,0.0,0.0,0.0,0.09,0.192,0,1,360,768
hash_table_size65536_seed3_loads,hash,500,2,GMC-style,-0.0006998323815994301,0.033666666666666664,0.261,0.0,0.0,0.002,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.014028056112224449,425.0,296.80493827160495,1,0.0,0.0,0.0,0.0,0.114,0.204,0,0,456,816
hash_table_size65536_seed3_loads,hash,1000,0,GMC-style,-0.0011389173413507425,0.0235,0.26965,0.0,0.0,0.001,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.005005005005005005,893.0,455.9204081632653,1.0,0.0,0.0,0.0,0.0,0.078,0.232,0,3,624,1856
hash_table_size65536_seed3_loads,hash,1000,1,GMC-style,-0.0021189708391659012,0.028333333333333332,0.2861261904761905,0.0,0.0,0.001,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.009009009009009009,860.0,402.44615384615383,1.0,0.0,0.0,0.010638297872340425,0.0,0.094,0.216,1,11,752,1728
hash_table_size65536_seed3_loads,hash,1000,2,WAM,0.000293603924961805,0.0305,0.2723333333333333,0.0,0.0,0.001,0.17371296922900525,0.0,0.17371296922900525,0.0,0.0,0.0,0.0,0.09204602301150576,10.197624118712957,0.011011011011011011,855.0,385.3203883495146,1,0.0,0.0,0.0,0.004739336492890996,0.103,0.211,0,5,824,1688
hash_table_size65536_seed4_loads,hash,100,0,GMC-style,-0.0008663006058091671,0.08,0.20333333333333334,0.0,0.0,0.01,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.0,92.0,237.63879598662209,1,0.0,0.0,0.0,0.0,0.04,0.16,0,0,32,128
hash_table_size65536_seed4_loads,hash,100,1,WAM,0.009214955762400168,0.06,0.235,0.0,0.0,0.01,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.0,94.0,228.25,1.0,0.0,0.0,0.0,0.05263157894736842,0.02,0.19,0,0,16,152
hash_table_size65536_seed4_loads,hash,100,2,GMC-style,-0.0006454731742722153,0.18,0.25166666666666665,0.0,0.0,0.01,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.020202020202020204,82.0,221.9185667752443,1,0.0,0.0,0.0,0.0,0.07,0.15,0,0,56,120
hash_table_size65536_seed4_loads,hash,500,0,GMC-style,-0.003260330527588451,0.098,0.23773333333333332,0.0,0.0,0.002,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.004008016032064128,448.0,319.6798941798942,1.0,0.0,0.0,0.043478260869565216,0.0,0.046,0.194,0,1,184,776
hash_table_size65536_seed4_loads,hash,500,1,WAM,0.0008103972230498746,0.1,0.24322222222222223,0.0,0.0,0.002,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.008016032064128256,442.0,303.0182291666667,1.0,0.0,0.0,0.0,0.009433962264150943,0.044,0.212,0,2,176,848
hash_table_size65536_seed4_loads,hash,500,2,GMC-style,-0.0011516659516040972,0.13,0.26795238095238094,0.0,0.0,0.002,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.018036072144288578,431.0,308.0251256281407,1.0,0.0,0.0,0.0,0.0,0.062,0.212,0,4,248,848
hash_table_size65536_seed4_loads,hash,1000,0,GMC-style,-9.152477022467131e-05,0.111,0.27195,0.0,0.0,0.001,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.005005005005005005,869.0,398.5221774193548,1.0,0.0,0.0,0.018867924528301886,0.009478672985781991,0.053,0.211,0,5,424,1688
hash_table_size65536_seed4_loads,hash,1000,1,GMC-style,-0.0002063415113023881,0.109,0.2597777777777778,0.0,0.0,0.001,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.008008008008008008,864.0,405.349609375,1.0,0.0,0.0,0.0,0.0045662100456621,0.054,0.219,0,5,432,1752
hash_table_size65536_seed4_loads,hash,1000,2,GMC-style,-0.001160552791539926,0.135,0.26489285714285715,0.0,0.0,0.001,0.17228740456049085,0.0,0.17228740456049085,0.0,0.0,0.0,0.0,0.09304652326163082,10.164401241074982,0.018018018018018018,847.0,382.7586206896552,1.0,0.0,0.0,0.015151515151515152,0.0,0.066,0.207,0,9,528,1656
linked_list_size65536_seed0_loads,pointer_chasing,100,0,GMC-style,-1.8164116828929067,1.0,0.0,0.75,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed0_loads,pointer_chasing,100,1,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed0_loads,pointer_chasing,100,2,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed0_loads,pointer_chasing,500,0,GMC-style,-2.8294251134644477,1.0,0.0,0.75,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed0_loads,pointer_chasing,500,1,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed0_loads,pointer_chasing,500,2,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed0_loads,pointer_chasing,1000,0,GMC-style,-3.018255779343189,1.0,0.0,0.75,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed0_loads,pointer_chasing,1000,1,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed0_loads,pointer_chasing,1000,2,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed1_loads,pointer_chasing,100,0,GMC-style,-1.8164116828929067,1.0,0.0,0.75,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed1_loads,pointer_chasing,100,1,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed1_loads,pointer_chasing,100,2,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed1_loads,pointer_chasing,500,0,GMC-style,-2.8294251134644477,1.0,0.0,0.75,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed1_loads,pointer_chasing,500,1,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed1_loads,pointer_chasing,500,2,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed1_loads,pointer_chasing,1000,0,GMC-style,-3.018255779343189,1.0,0.0,0.75,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed1_loads,pointer_chasing,1000,1,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed1_loads,pointer_chasing,1000,2,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed2_loads,pointer_chasing,100,0,GMC-style,-1.8164116828929067,1.0,0.0,0.75,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed2_loads,pointer_chasing,100,1,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed2_loads,pointer_chasing,100,2,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed2_loads,pointer_chasing,500,0,GMC-style,-2.8294251134644477,1.0,0.0,0.75,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed2_loads,pointer_chasing,500,1,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed2_loads,pointer_chasing,500,2,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed2_loads,pointer_chasing,1000,0,GMC-style,-3.018255779343189,1.0,0.0,0.75,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed2_loads,pointer_chasing,1000,1,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed2_loads,pointer_chasing,1000,2,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed3_loads,pointer_chasing,100,0,GMC-style,-1.8164116828929067,1.0,0.0,0.75,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed3_loads,pointer_chasing,100,1,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed3_loads,pointer_chasing,100,2,GMC-style,-1.8164116828929067,0.99,0.0,0.7380952380952381,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
linked_list_size65536_seed3_loads,pointer_chasing,500,0,GMC-style,-2.8294251134644477,1.0,0.0,0.75,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed3_loads,pointer_chasing,500,1,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed3_loads,pointer_chasing,500,2,GMC-style,-2.8294251134644477,0.998,0.0,0.7479338842975206,0.0,0.002,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24849699398797595,125.0,1,1,0.2644628099173554,0.0,1.0,0.0,0.242,0.0,0,0,968,0
linked_list_size65536_seed3_loads,pointer_chasing,1000,0,GMC-style,-3.018255779343189,1.0,0.0,0.75,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed3_loads,pointer_chasing,1000,1,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed3_loads,pointer_chasing,1000,2,GMC-style,-3.018255779343189,0.999,0.0,0.7489837398373984,0.0,0.001,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24924924924924924,250.0,1,1.0,0.25609756097560976,0.0,1.0,0.0,0.246,0.0,0,0,1968,0
linked_list_size65536_seed4_loads,pointer_chasing,100,0,GMC-style,-1.8164116828929067,1.0,0.0,0.75,0.0,0.01,0.8106291019595655,0.0,0.8106291019595655,0.0,0.0,0.0,0.0,0.7503751875937968,0.810682924459406,0.24242424242424243,25.0,1,1,0.3333333333333333,0.0,1.0,0.0,0.21,0.0,0,0,168,0
